date,state,city,school,longitude,latitude,link,iglink
March 14,New York,New York,Yorkville Community School,-73.9472743,40.7779587,https://actionnetwork.org/events/ycs-parent-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/699791988/yorkville-community-school/
March 14,New York,New York,The IDEAL School of Manhattan,-73.976551,40.7922639,https://actionnetwork.org/events/the-ideal-school-of-manhattan-says-enough?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/41787594/the-ideal-school-of-manhattan/
March 14,New York,New York,Calhoun School,-73.98055,40.785621,https://actionnetwork.org/events/calhoun-school-enough-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/2283516/calhoun-school/
March 14,New York,New York,The Center School,-73.9737516,40.7850013,https://actionnetwork.org/events/the-center-school-walkout?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,New York,New York,The Anderson School,-73.9777228,40.7809326,https://actionnetwork.org/events/the-computer-school-walk-out?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/237146256/the-anderson-school/
March 14,New York,New York,Fiorello H. LaGuardia High School,-73.9851211,40.7741856,https://actionnetwork.org/events/fiorello-h-laguardia-high-school-walkout-2?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/39214727/fiorello-h-laguardia-high-school/
March 14,New York,New York,Fordham University Lincoln Center ,-73.9852715,40.7710994,https://actionnetwork.org/events/fordham-university-walkout-against-gun-violence?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/242306062/fordham-university-gss/
March 14,New York,New York,PS 51 Manhattan - Elias Howe,-73.9954251,40.7614299,https://actionnetwork.org/events/ps-51-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/653542043/ps-51-manhattan-elias-howe/
March 14,New York,New York,High School of American Studies,-73.8952231,40.8748759,https://actionnetwork.org/events/high-school-of-american-studies-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/467643817/high-school-of-american-studies-at-lehman-college/
March 14,New York,Bronx,Ethical Culture Fieldston School,-73.9062511,40.8892108,https://actionnetwork.org/events/ethical-culture-fieldston-school-stands-against-gun-violence?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1191111/ethical-culture-fieldston-school/
March 14,New York,Bronx,Bronx High School of Science,-73.890843,40.8783054,https://actionnetwork.org/events/bronx-high-school-of-science-walkout-to-end-gun-violence?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/235837679/bronx-science/
March 14,New York,Mamaroneck,Mamaroneck High School,-73.7435147,40.9408889,https://actionnetwork.org/events/mhs-walkout-to-end-gun-violence?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/235837296/mamaroneck-high-school/
March 14,New York,Scarsdale,Edgemont High School,-73.8080581,41.0010238,https://actionnetwork.org/events/edgemont-high-school-national-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/279656115/edgemont-jr-sr-high-school-ptsa/
March 14,New York,Rye,Rye High School,-73.6870066,40.9729982,https://actionnetwork.org/events/rhs-walkout-to-end-gun-violence?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/264390793/rye-high-school-new-york/
March 14,New York,East Hampton,East Hampton High School,-72.1999201,40.9700294,https://actionnetwork.org/events/ehhs-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/728588176/east-hampton-high-school/
March 14,New York,Hampton Bays,Hampton Bays High School,-72.5082013,40.8739686,https://actionnetwork.org/events/hbhs-national-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/282687803/hampton-bays-public-schools/
March 14,New York,Miller PLace,Miller Place High School,-72.9899884,40.9342845,https://actionnetwork.org/events/miller-place-against-school-shootings?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/9797847/miller-place-high-school/
March 14,New York,Setauket,Ward Melville High School ,-73.0751308,40.9161576,https://actionnetwork.org/events/ward-melville-against-school-shootings?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/240323917/ward-melville-high-school/
March 14,New York,Selden,Newfield High School,-73.0599323,40.8722737,https://actionnetwork.org/events/newfield-high-school-walkout-for-a-change?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/234298387/newfield-high-school/
March 14,New York,Centereach,Selden Middle School,-73.0606989,40.8770703,https://actionnetwork.org/events/selden-middle-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/726883381/selden-middle-school/
March 14,New York,Patchogue,St. Joseph's College,-73.024758,40.775909,https://actionnetwork.org/events/enough-at-sjc?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/229869642/st-josephs-college-long-island/
March 14,New York,Brentwood,Brentwood High School,-73.2542801,40.772407,https://actionnetwork.org/events/marchforourlives-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/234489507/brentwood-high-school/
March 14,New York,Brentwood,Suffolk County Community College,-73.2736644,40.795586,https://actionnetwork.org/events/?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/333319959/suffolk-county-community-college/
March 14,New York,Commack,Commack High School ,-73.28833,40.841566,https://actionnetwork.org/events/commack-high-school-walkout-2?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/112289998786340/commack-school-district/
March 14,New York,Northport,Northport High School,-73.3408421,40.8796443,https://actionnetwork.org/events/northport-high-school-silent-sit-in-and-protest?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/229653482/northport-high-school/
March 14,New York,Huntington,Huntington High School,-73.4247981,40.8567604,https://actionnetwork.org/events/huntington-high-schools-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/268215551/huntington-high-school-new-york/
March 14,New York,Plainview,Old Bethpage John F. Kennedy High School,-73.4587311,40.7816605,https://actionnetwork.org/events/plainview-old-bethpage-jfk-high-school-national-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/257481236/plainview-old-bethpage-john-f-kennedy-high-school/
March 14,New York,Jericho,Jericho High School,-73.5422962,40.798792,https://actionnetwork.org/events/national-school-walkout-jericho-ny-2?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/242129830/jericho-high-school/
March 14,New York,Locust Valley,Locust Valley High School,-73.591981,40.8874201,https://actionnetwork.org/events/lvhs-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/882466010/locust-valley-high-school/
March 14,New York,Locust Valley,Friends Academy,-73.5950219,40.8652215,https://actionnetwork.org/events/friends-academy-national-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/226748081/friends-academy/
March 14,New York,Massapequa,Massapequa High School,-73.4529758,40.6678196,https://actionnetwork.org/events/school-walkout-21?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/234894372/massapequa-high-school/
March 14,New York,Merrick,Sanford H. Calhoun High School,-73.563822,40.674588,https://actionnetwork.org/events/sanford-h-calhoun-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/238372473/sanford-h-calhoun-high-school/
March 14,New York,Glen Head,North Shore Middle School,-73.6313675,40.8383151,https://actionnetwork.org/events/north-shore-middle-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/489937805/north-shore-middle-school/
March 14,New York,Roslyn Heights,Roslyn High School,-73.6396554,40.7922097,https://actionnetwork.org/events/roslyn-high-school-national-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/8831167/roslyn-high-school/
March 14,New York,New Hyde Park,Herricks High School,-73.6629106,40.7647953,https://actionnetwork.org/events/herricks-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/12233499/herricks-high-school/
March 14,New York,New Hyde Park,New Hyde Park Memorial High School,-73.6759944,40.7418902,https://actionnetwork.org/events/new-hyde-park-memorial-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/257190719/new-hyde-park-memorial-high-school/
March 14,New York,Great Neck,William A. Shine Great Neck South High School,-73.7005113,40.7663856,https://actionnetwork.org/events/great-neck-south-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/221723998/william-a-shine-great-neck-south-high-school/
March 14,New York,Floral Park,Floral Park Memorial High School,-73.7063181,40.7149252,https://actionnetwork.org/events/floral-park-memorial-hs-enough-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/259359339/floral-park-memorial-high-school/
March 14,New York,Elmont,Elmont Memorial Junior – Senior High School,-73.7182979,40.6968991,https://actionnetwork.org/events/enoughnational-walk-out?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/213743689/elmont-memorial-junior-senior-high-school/
March 14,New York,Queens,Benjamin N. Cardozo High School,-73.7565313,40.7519018,https://actionnetwork.org/events/national-school-walkout-56?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/250515462/benjamin-n-cardozo-high-school/
March 14,New York,Fresh Meadows,Francis Lewis High School,-73.7939348,40.7407391,https://actionnetwork.org/events/francis-lewis-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/407087009/francis-lewis-high-school-robotics-team/
March 14,New York,Jamaica,Queens High School for the Sciences at York College,-73.7983153,40.7009286,https://actionnetwork.org/events/queens-hs-for-the-sciences-enough-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/513887223/queens-high-school-for-the-sciences/
March 14,New York,Fresh Meadows,Al-Mamoor School,-73.80919,40.721454,https://actionnetwork.org/events/al-mamoor-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/733480751/al-mamoor-school/
March 14,New York,Brooklyn,Spring Creek Campus Schools ,-73.8741377,40.6573003,https://actionnetwork.org/events/spring-creek-community-schools-demand-action-against-gun-violence?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,New York,Far Rockaway,Far Rockaway High School,-73.7631813,40.6023469,https://actionnetwork.org/events/enough-national-school-walkout-far-rock?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/259662794/far-rockaway-high-school/
March 14,New York,Lido,Long Beach High School ,-73.6346839,40.594778,https://actionnetwork.org/events/lbhs-school-walkout-2?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/235271998/long-beach-high-school/
March 14,New York,Brooklyn,Kingsborough Community College,-73.9346897,40.5785218,https://actionnetwork.org/events/enough-at-kingsborough-community-college?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/391275704/kingsborough-community-college-the-best-community-college-in-the-us/
March 14,New York,Brooklyn,Crispus Attucks Elementary School,-73.92635,40.680441,https://actionnetwork.org/events/national-school-walkout-68?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/313095158874081/ps-21-crispus-attucks/
March 14,New York,Brooklyn,Unity Preparatory Charter School of Brooklyn,-73.9409238,40.6862075,https://actionnetwork.org/events/unity-preparatory-middle-school-walkout-against-gun-violence?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/270190440/unity-preparatory-charter-school-of-brooklyn/
March 14,New York,Brooklyn,Brooklyn Emerging Leaders Academy,-73.9331397,40.6913962,https://actionnetwork.org/events/bela-says-enough-bela-charter-high-school?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,New York,Brooklyn,PS 8 Robert Fulton,-73.9929319,40.7007522,https://actionnetwork.org/events/ps8-robert-fulton-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/731524211/ps-8-robert-fulton/
March 14,New York,Brooklyn,New York City College of Technology,-73.9874589,40.6955339,https://actionnetwork.org/events/city-tech-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/138483227619/new-york-city-college-of-technology-city-tech-news/
March 14,New York,New York,Brooklyn Law School,-73.9896878,40.6918663,https://actionnetwork.org/events/brooklyn-law-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1120387/brooklyn-law-school/
March 14,New York,New York,The Packer Collegiate Institute,-73.9924107,40.6925471,https://actionnetwork.org/events/packer-collegiate-institute-and-brooklyn-heights-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1392442/the-packer-collegiate-institute/
March 14,New York,Brooklyn,Park Slope School PS/MS 282,-73.9777278,40.6765759,https://actionnetwork.org/events/ps282-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/248662165/park-slope-school-psms-282/
March 14,New York,Brooklyn,William Alexander Middle School,-73.984251,40.6719863,https://actionnetwork.org/events/ms51-william-alexander-middle-school-empower-student-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/50954859/middleschool-51/
March 14,New York,Brooklyn,Brooklyn Apple Academy,-73.988791,40.665694,https://actionnetwork.org/events/homeschool-community-walkout-nyc?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/661458759/brooklyn-apple-academy/
March 14,New York,Brooklyn,Prospect Park Bandshell,-73.9766537,40.6633884,https://actionnetwork.org/events/national-school-walkout-rally-nyc-hosted-by-brooklyn-borough-president-eric-l-adams-and-council-member-brad-lander?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/293443461/prospect-park-bandshell/
March 14,New York,Brooklyn,Brooklyn Urban Garden Charter School,-73.982717,40.656319,https://actionnetwork.org/events/brooklyn-urban-garden-charter-school-walk-out?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/318236212/brooklyn-urban-garden-charter-school-bugs/
March 14,New York,Brooklyn,Millennium High School,-73.9786411,40.6693177,https://actionnetwork.org/events/millennium-brooklyn-highschool-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/232364167250128/millennium-high-school-new-york-city/
March 14,New York,Brooklyn,PS 321 William Penn,-73.9783715,40.6716903,https://actionnetwork.org/events/take-action-6?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/722293436/ps-321-william-penn/
March 14,New York,Brooklyn,MS 839,-73.9730849,40.6479376,https://actionnetwork.org/events/ms839-student-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1006972959/ms-839/
March 14,New York,Brooklyn,Brooklyn Prospect Charter School,-73.9785505,40.6480264,https://actionnetwork.org/events/brooklyn-prospect-charter-school-enough-school-walk-out?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1015591919/brooklyn-prospect-charter-school/
March 14,New York,Brooklyn,Sunset Park Prep MS 821,-74.0073816,40.6520669,https://actionnetwork.org/events/sunset-park-prep-ms-821-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/873963433/sunset-park-prep/
March 14,New York,Brooklyn,Midwood High School,-73.9523773,40.632833,https://actionnetwork.org/events/midwood-student-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/644083825626720/midwood-high-school-alumni-association/
March 14,New York,Brooklyn,Brooklyn College,-73.9544488,40.6314406,https://actionnetwork.org/events/enough-walkout-at-brooklyn-college?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/100661/brooklyn-college/
March 14,New York,Brooklyn,Edward R. Murrow High School ,-73.9591139,40.6197592,https://actionnetwork.org/events/edward-r-murrow-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/234445624/edward-r-murrow-high-school/
March 14,New York,Brooklyn,Brooklyn School of Inquiry ,-73.9868516,40.6070076,https://actionnetwork.org/events/bsi-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/274333590/brooklyn-school-of-inquiry-pto/
March 14,Texas,McKinney,McKinney High School,-96.632702,33.1882903,https://actionnetwork.org/events/national-school-walkout-mckinney-texas?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/345396/mckinney-high-school/
March 14,Texas,Dallas,Emmett J. Conrad High School,-96.7517411,32.8761115,https://actionnetwork.org/events/anti-gun-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/236635713/emmett-j-conrad-high-school/
March 14,Texas,Coppell,Coppell High School,-96.9987148,32.9748078,https://actionnetwork.org/events/enough-walkout-at-coppell?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/213488745/coppell-high-school/
March 14,Texas,Flower Mound,Flower Mound High School,-97.082692,33.03313,https://actionnetwork.org/events/march-for-our-lives-flower-mound?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/27719031/flower-mound-neil-e-wilson-stadium/
March 14,Texas,Austin,Austin Independent School District,-97.7634019,30.2287935,https://actionnetwork.org/events/abilene-pride-enough-national-school-walk-out-memorial-sidewalk-march?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/309097763/austin-isd/
March 14,Texas,Tyler,UT Tyler,-95.2506136,32.3156815,https://actionnetwork.org/events/national-school-walkout-ut-tyler-campus?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/302743438/ut-tyler/
March 14,Texas,Houston,Westchester Academy for International Students,-95.582655,29.7808974,https://actionnetwork.org/events/wais-walkout-enough-is-enough?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1328299/westchester-academy/
March 14,Texas,Tomball,Tomball Memorial High School,-95.632596,30.0348079,https://actionnetwork.org/events/enough-national-school-walkout-21?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,Texas,New Braunfels,New Braunfels Ninth Grade Center,-98.1231783,29.6928385,https://actionnetwork.org/events/nationalschoolwalkoutnewbraunfels?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/32797097/nbhs-ninth-grade-center/
March 14,Texas,Spring Branch,Smithson Valley High School,-98.3570774,29.8040936,https://actionnetwork.org/events/svhs-walk-out?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,Texas,San Antonio,Blattman Elementary,-98.542884,29.599245,https://actionnetwork.org/events/keep-our-kids-safe?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/776411826/blattmanelementary/
March 14,Texas,San Antonio,Ronald Reagan High School,-98.4873961,29.6204861,https://actionnetwork.org/events/reagan-high-school-walk-out?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/507152107/ronald-reagan-high-school/
March 14,Texas,San Antonio,Karen Wagner High School,-98.3569359,29.4566422,https://actionnetwork.org/events/kwhs-stand-up-against-school-shootings?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/875060761/karen-wagner-high-school/
March 14,Texas,Cibolo,Byron P Steele Ii High School,-98.2160006,29.5759391,https://actionnetwork.org/events/nationalschoolwalkout-cibolo?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/647955002/byron-p-steele-iihigh-school/
March 14,Texas,El Paso,University of Texas El Paso,-106.5046216,31.7708544,https://actionnetwork.org/events/enough-keep-our-kids-safe?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1022602/utep-the-university-of-texas-at-el-paso/
March 14,Nevada,Henderson,Basic Academy of International Studies,-114.9615391,36.0338787,https://actionnetwork.org/events/basic-academy-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/234673374/basic-high-school/
March 14,Nevada,Henderson,Coral Academy of Science ,-115.0930363,35.9918596,https://actionnetwork.org/events/coral-academy-of-science-las-vegas-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/770240264/coral-academy-of-science-las-vegas/
March 14,Nevada,Henderson,Coronado High School,-115.1118687,35.9940955,https://actionnetwork.org/events/walk-for-our-safety?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/273251860/coronado-high-school-henderson-nevada/
March 14,Nevada,Las Vegas,Desert Oasis High School,-115.2374346,35.992321,https://actionnetwork.org/events/desert-oasis-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/493732665/desert-oasis-high-school/
March 14,Nevada,Henderson,Green Valley High School,-115.0533643,36.057796,https://actionnetwork.org/events/walk-out-for-guns?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1253633/green-valley-high-school/
March 14,Nevada,Las Vegas,Del Sol High School,-115.1071822,36.0805665,https://actionnetwork.org/events/del-sol-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/213263142/del-sol-high-school/
March 14,Nevada,Las Vegas,University of Nevada Las Vegas ,-115.1431709,36.1085197,https://actionnetwork.org/events/unlv-nationalschoolwalkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/251392234/unlv/
March 14,Nevada,Las Vegas,Ed W. Clark High School,-115.1976379,36.1360325,https://actionnetwork.org/events/clark-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/235141512/ed-w-clark-high-school/
March 14,Nevada,Las Vegas,Valley High School,-115.1210027,36.1381547,https://actionnetwork.org/events/valley-high-school-walkout-2?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/831909945/valley-high-school/
March 14,Nevada,Las Vegas,Las Vegas City Hall,-115.1482243,36.1672252,https://actionnetwork.org/events/enough-is-enough-2?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/991672683/las-vegas-city-hall/
March 14,Nevada,Las Vegas,Legacy High School,-115.1416693,36.2847265,https://actionnetwork.org/events/legacy-high-school?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/907179846/legacy-high-school/
March 14,Nevada,Las Vegas,Anthony Saville Middle School,-115.234328,36.307017,https://actionnetwork.org/events/school-walk-out-4?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/647703143/anthony-saville-middle-school/
March 14,Nevada,Las Vegas,Sig Rogich Middle School,-115.3334763,36.1752752,https://actionnetwork.org/events/why-should-i-be-afraid-to-go-to-school?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/744118132/sig-rogich-middle-school/
March 14,Nevada,Las Vegas,The Meadows School,-115.2822021,36.195211,https://actionnetwork.org/events/national-school-walkout-at-the-meadows-school?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1019955800/the-meadows-school/
March 14,Nevada,Minden,Douglas High School,-119.7807369,38.9587113,https://actionnetwork.org/events/enough-national-school-walkout-103?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/250147319/douglas-high-school/
March 14,Nevada,Carson City,Carson High School,-119.7489378,39.1687217,https://actionnetwork.org/events/support-chs-empower-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/250777253/carson-high-school-carson-city-nevada/
March 14,Nevada,Incline Village,Incline High School,-119.9521909,39.2554648,https://actionnetwork.org/events/incline-high-school-walkout-against-gun-violence?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/793293352/incline-high-school/
March 14,Nevada,Reno,Reno High School,-119.8278383,39.5176166,https://actionnetwork.org/events/enough-school-walkout-2?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/255936670/reno-high-school/
March 14,Nevada,Sparks,Lou Mendive Middle School,-119.707181,39.550932,https://actionnetwork.org/events/school-walkout-15?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/758072975/lou-mendive-middle-school/
March 14,Arizona,Flagstaff,Flagstaff Arts and Leadership Academy,-111.6687731,35.2380703,https://actionnetwork.org/events/enough-national-school-walkout-63?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/332675050/flagstaff-arts-and-leadership-academy/
March 14,Arizona,Flagstaff,Coconino High School,-111.624756,35.216192,https://actionnetwork.org/events/enough-national-school-walkout-75?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/290763590995397/coconino-high-school/
March 14,Arizona,Flagstaff,Northland Preparatory Academy,-111.6060838,35.1994993,https://actionnetwork.org/events/enough-national-school-walkout-26?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/262694085/npa-northland-preparatory-academy/
March 14,Arizona,Flagstaff,Northern Arizona University,-111.6547075,35.1851895,https://actionnetwork.org/events/nau-in-solidarity?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/567441126/northern-arizona-university/
March 14,Arizona,Glendale,Mountain Ridge High School,-112.2040315,33.689823,https://actionnetwork.org/events/ridge-walks-out?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/222463181/mountain-ridge-high-school/
March 14,Arizona,Scottsdale,Sunrise Middle School ,-111.9716472,33.6199721,https://actionnetwork.org/events/sunrise-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/730521994/sunrise-middle-school/
March 14,Arizona,Pheonix,Sunnyslope High School,-112.0758615,33.566715,https://actionnetwork.org/events/sunnyslope-fights-back?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/sunnyslopefightsback17/
March 14,Arizona,Pheonix,Brophy College Preparatory,-112.0724097,33.504974,https://actionnetwork.org/events/walk-out-and-vigil?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/645610/brophy-college-preparatory/
March 14,Arizona,Pheonix,Xavier College Prep,-112.0651241,33.5056016,https://actionnetwork.org/events/enough-national-school-walkout-48?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/413317733/xavier-college-preparatory-dads-club/
March 14,Arizona,Tempe,Corona Del Sol High School,-111.926166,33.3252181,https://actionnetwork.org/events/enough-national-school-walkout-28?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/236027123/corona-del-sol-high-school/
March 14,Arizona,Chandler,Hamilton High School,-111.842581,33.2525107,https://actionnetwork.org/events/enough-2?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/871482/hamilton-high-school/
March 14,Arizona,Tucson,Emily Gray Junior High,-110.7536665,32.2501688,https://actionnetwork.org/events/enough-school-walkout-emily-gray-junior-high?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/492417423/emily-gray-junior-high-school/
March 14,Arizona,Tucson,Catalina Foothills High School,-110.8989131,32.3061819,https://actionnetwork.org/events/catalina-foothills-high-school-walkout-enough?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/271165787/catalina-foothills-high-school/
March 14,Arizona,Tucson,Marana High School,-111.2203181,32.366515,https://actionnetwork.org/events/enough-marana-high-school?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1019160958/marana-high-school/
March 14,Arizona,Oro Valley,Canyon del Oro High School,-110.9711248,32.3750044,https://actionnetwork.org/events/enough-cdo-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1011023/canyon-del-oro-high-school/
March 14,Arizona,Oro Valley,Ironwood Ridge High School,-111.0208406,32.408522,https://actionnetwork.org/events/ironwood-ridge-high-school-enough?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/244709023/ironwood-ridge-high-school/
March 14,Arizona,Tucson,Mountain View High School,-111.0490342,32.3795554,https://actionnetwork.org/events/enough-mountain-view-high-school?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/804246330/mountain-view-high-school/
March 14,Arizona,Tucson,Tucson Unified School District,-110.9745074,32.2007257,https://actionnetwork.org/events/enough-tucson?referrer=&source=&email_referrer=&can_id=,FALSE
