date,state,city,school,longitude,latitude,link,iglink
March 14,Florida,St Johns,Bartram Trail High School,-81.6098355,30.0452799,https://actionnetwork.org/events/btwalkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/891325585/bartram-trail-high-school/
March 14,Florida,Tavares,Tavares High School,-81.728246,28.807216,https://actionnetwork.org/events/national-school-walkout-53?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/477131864/tavares-high-school/
March 14,Florida,Wesley Chapel,Dr. John Long Middle School,-82.317969,28.187182,https://actionnetwork.org/events/jlms-walkout-against-gun-violence?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1019878322/dr-john-long-middle-school/
March 14,Florida,Winter Park,Winter Park High School,-81.3235557,28.5858315,https://actionnetwork.org/events/enough-winter-park-high-school?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/219565371/winter-park-high-school/
March 14,Florida,Yulee,Yulee High School,-81.5799984,30.610441,https://actionnetwork.org/events/national-school-walkout-18?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/258681439/yulee-high-school/
March 14,Maine,Auburn,Edward Little High School,-70.2345442,44.0945353,https://actionnetwork.org/events/school-walkout-2018-edward-little?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/17150706/edward-little-high-school/
March 14,Maine,Bangor,John Bapst Memorial High School,-68.7685524,44.8053282,https://actionnetwork.org/events/john-bapst-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/10812119/john-bapst/
March 14,Maine,Bar Harbor,Conners-Emerson School,-68.2154632,44.3880486,https://actionnetwork.org/events/walkout-at-emerson-middle-school?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,Maine,Bar Harbor,Mount Desert Island High School,-68.301117,44.372216,https://actionnetwork.org/events/mdihs-walkout?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,Maine,Bass Harbor,Tremont School,-68.350178,44.253762,https://actionnetwork.org/events/walkout-to-end-gun-violence-2?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,Maine,Belfast,Belfast Area High School,-69.0182703,44.4285495,https://actionnetwork.org/events/belfast-area-high-school-gun-control-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/728353871/belfast-area-high-school/
March 14,Maine,Blue Hill,George Stevens Academy,-68.5899103,44.4135895,https://actionnetwork.org/events/gsa-walkout-for-gun-control?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/300618778/george-stevens-academy/
March 14,Maine,Brewer,Brewer High School,-68.75556,44.7821171,https://actionnetwork.org/events/brewer-high-walk-out?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/502312043284718/old-brewer-high-school/
March 14,Maine,Camden,Watershed School,-69.0683817,44.2093009,https://actionnetwork.org/events/watershed-walkout?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,Maine,Cape Town,Cape Elizabeth High School,-70.2295928,43.5909474,https://actionnetwork.org/events/cape-elizabeth-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/496020910/cape-elizabeth-schools/
March 14,Maine,Gorham,Gorham High School,-70.4452066,43.6749354,https://actionnetwork.org/events/gorham-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/247124741/gorham-high-school/
March 14,Maine,Hampden,Hampden Academy,-68.8442333,44.7421897,https://actionnetwork.org/events/hampden-academy-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/262517897/hampden-academy/
March 14,Maine,Lewiston,Lewiston High School,-70.202028,44.093246,https://actionnetwork.org/events/lewiston-high-school-enough-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/235644122/lewiston-high-school/
March 14,Maine,Machias,Machias Memorial High School,-67.4692032,44.7138609,https://actionnetwork.org/events/machias-memorial-high-school-walkout?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,Maine,Newcastle,Lincoln Academy,-69.5392295,44.038392,https://actionnetwork.org/events/lincoln-academy-gun-control-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/448372543/lincoln-academy-news/
March 14,Maine,Newport,Nokomis Regional High,-69.293518,44.878133,https://actionnetwork.org/events/nokomis-regional-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/299800777/nokomis-regional-high-school/
March 14,Maine,Old Town,Old Town High School,-68.6573504,44.9351782,https://actionnetwork.org/events/old-town-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/769742793/old-town-high-school/
March 14,Maine,Orono,Orono Middle School,-68.6777945,44.8811624,https://actionnetwork.org/events/oms-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/382625798487784/orono-middle-school-apparel-store-orono-me-spiritshopcom/
March 14,Maine,Portland,Portland High School,-70.2586712,43.6589502,https://actionnetwork.org/events/portland-high-school-walkout-2?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/501253059/portland-high-school/
March 14,Maine,Portland,Waynflete School,-70.270603,43.646421,https://actionnetwork.org/events/waynflete-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/240497/waynflete/
March 14,Maine,Rockport,Camden Hills Regional High School,-69.100635,44.188928,https://actionnetwork.org/events/camden-hills-walk-out?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/265273422/camden-hills-regional-high-school/
March 14,Maine,Scarborough,Scarborough High School,-70.337185,43.5916735,https://actionnetwork.org/events/shs-walk-out?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/250691862/scarborough-high-school-maine/
March 14,Maine,South Paris,Oxford Hills Comprehensive High School,-70.5278773,44.2112199,https://actionnetwork.org/events/ohchs-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/213912938/oxford-hills-comprehensive-high-school/
March 14,Maine,South Portland,South Portland High School,-70.2683941,43.6219555,https://actionnetwork.org/events/sphs-student-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/238221032/south-portland-high-school/
March 14,Maine,Standish,Bonny Eagle High School,-70.5990388,43.6971964,https://actionnetwork.org/events/bonny-eagle-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/28316733
March 14,Maine,Turner,Leavitt Area High School,-70.2266966,44.2678855,https://actionnetwork.org/events/leavitt-area-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/902573306/leavitt-area-high-school/
March 14,Maine,Waterville,Colby College,-69.6626362,44.5638691,https://actionnetwork.org/events/enough-colby-college-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/4272717/colby-college/
March 14,Maine,Waterville,Waterville Street High School,-69.64292,44.5522744,https://actionnetwork.org/events/enough-national-school-walkout-wshs?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,Maine,Westbrook,Westbrook Middle School,-70.3482152,43.6636208,https://actionnetwork.org/events/westbrook-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/196952314041032/-middle-school/
March 14,Michigan,Alma,Alma College,-84.669939,43.379011,https://actionnetwork.org/events/alma-college-walk-out-enough?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,Michigan,Ann Arbor,Pattengill Elementary School,-83.7195887,42.2553705,https://actionnetwork.org/events/pattengill-elementary-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/756676361/pattengill-school/
March 14,Michigan,Auburn Hills,Avondale High School,-83.2332807,42.628864,https://actionnetwork.org/events/avondale-high-school?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/244707409/avondale-high-school/
March 14,Michigan,Belleville,Belleville High School,-83.4932839,42.2030303,https://actionnetwork.org/events/student-walk-out?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/237585737/belleville-high-school/
March 14,Michigan,Beverly Hills,Wylie E. Groves High School,-83.2440767,42.5173911,https://actionnetwork.org/events/groves-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/225015887/birmingham-groves-high-school/
March 14,Michigan,Canton,Plymouth-Canton Educational Park,-83.4983056,42.3467561,https://actionnetwork.org/events/enough-pcep?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/227076794/plymouth-canton-educational-park/
March 14,Michigan,Clio,Clio Area Schools,-83.7341918,43.1812615,https://actionnetwork.org/events/clio-area-schools-national-school-walkout?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,Michigan,Dearborn,Henry Ford Academy - Dearborn,-83.234361,42.303573,https://actionnetwork.org/events/hfa-walk-out-enough?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/224760091/henry-ford-academy/
March 14,Michigan,Detroit,Cass Technical High School,-83.0604146,42.3388256,https://actionnetwork.org/events/enough-cass-tech-student-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/229364496/cass-technical-high-school/
March 14,Michigan,Farmington,Farmington High School,-83.3612414,42.4638375,https://actionnetwork.org/events/farmington-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/6961612/farmington-high-school/
March 14,Michigan,Grand Ledge,Grand Ledge High School,-84.751995,42.746862,https://actionnetwork.org/events/grand-ledge-high-school-walk-out-enough?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/724538569/grand-ledge-high-school/
March 14,Michigan,Hazel Park,Hazel Park High School,-83.090778,42.465643,https://actionnetwork.org/events/enough-national-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/160595303953603/hazel-park-high-school-drama-club/
March 14,Michigan,Howell,Howell High School,-83.9463741,42.6163513,https://actionnetwork.org/events/national-school-walkout-61?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/512736906/howell-high-school/
March 14,Michigan,Kalamazoo,Kalamazoo Central High School,-85.6458956,42.315538,https://actionnetwork.org/events/walkout-314?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/245690758/kalamazoo-central-high-school/
March 14,Michigan,Kalamazoo,Loy Norrix High School,-85.573153,42.242911,https://actionnetwork.org/events/walkout-for-change-of-gun-restrictions?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/254841512/loy-norrix-high-school/
March 14,Michigan,Kalamazoo,Milwood Middle School,-85.5539725,42.2622221,https://actionnetwork.org/events/milwood-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/801591228/milwood-middle-school/
March 14,Michigan,Kalamazoo,Western Michigan University,-85.6102507,42.2837336,https://actionnetwork.org/events/western-michigan-university-walks-out?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/192668/western-michigan-university/
March 14,Michigan,Lansing,Eastern High School,-84.537504,42.73548,https://actionnetwork.org/events/enough-national-school-walkout-8?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/351853930/eastern-high-school-michigan/
March 14,Michigan,Leslie,Leslie High School,-84.4412334,42.4607313,https://actionnetwork.org/events/leslie-high-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1030896470/leslie-high-school/
March 14,Michigan,Livonia,Adlai E. Stevenson High School,-83.382721,42.412304,https://actionnetwork.org/events/walk-out-at-shs?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/7774122/stevenson-high-school/
March 14,Michigan,Livonia,Churchill High School,-83.4085504,42.355419,https://actionnetwork.org/events/enoughchs?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1009132761/winston-churchill-high-school-livonia-michigan/
March 14,Michigan,Ludington,Ludington High School,-86.43874,43.9607698,https://actionnetwork.org/events/lhs-enough-walkout?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,Michigan,Marlette,Marlette Jr/Sr. High School,-83.0743807,43.326725,https://actionnetwork.org/events/school-walkout-4?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,Michigan,Mattawan,Mattawan High School,-85.7997464,42.2133482,https://actionnetwork.org/events/national-walkout-2?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/258251969/mattawan-high-school/
March 14,Michigan,Midland,H. H. Dow High School,-84.2754104,43.6407382,https://actionnetwork.org/events/enough-national-school-walk-out-dow-high?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,Michigan,Midland,Midland High School,-84.2123895,43.6202354,https://actionnetwork.org/events/enough-is-enough-13?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,Michigan,Mount Pleasant,Central Michigan University,-84.7756364,43.5819086,https://actionnetwork.org/events/central-michigan-university-walkout?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,Michigan,Muskegon,Muskegon Area Career Tech Center,-86.2027291,43.2517002,https://actionnetwork.org/events/ctc-walkout?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,Michigan,Norton Shores,Mona Shores High School,-86.2704957,43.1870253,https://actionnetwork.org/events/mshs-walkout?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,Michigan,Novi,Novi High School,-83.492317,42.463106,https://actionnetwork.org/events/enough-school-walkout-novi-high-school?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1021802272/novi-high-school/
March 14,Michigan,Oak Park,Norup International School,-83.1911419,42.4826789,https://actionnetwork.org/events/norup-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/726387026/norup-international-school/
March 14,Michigan,Okemos,Okemos High School,-84.4562573,42.6844429,https://actionnetwork.org/events/okemos-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/236587551/okemos-high-school/
March 14,Michigan,Portage,Portage Central Middle School,-85.5885565,42.1967143,https://actionnetwork.org/events/portage-central-walkout-enough?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/728316523/portage-central-middle-school/
March 14,Michigan,Romeo,Romeo High School,-83.0189495,42.804993,https://actionnetwork.org/events/neveragain?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/242525907/romeo-high-school/
March 14,Michigan,Royal Oak,Royal Oak Middle School,-83.1482634,42.4946149,https://actionnetwork.org/events/roms-for-safe-schools?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/8354081/royal-oak-middle-school/
March 14,Michigan,Southgate,Southgate Anderson High School,-83.212549,42.189834,https://actionnetwork.org/events/national-school-walkout-sta-enough?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/14947357/southgate-anderson-high-school/
March 14,Michigan,St. Clair,St. Clair High School,-82.5121088,42.8235697,https://actionnetwork.org/events/national-school-walkout-schs?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,Michigan,Taylor,Adlai E. Stevenson High School,-83.382721,42.412304,https://actionnetwork.org/events/no-voice-is-too-small-to-be-heard-nationalwalkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/255477332/quest-charter-academy/
March 14,Michigan,Troy,International Academy East,-83.1213355,42.5677774,https://actionnetwork.org/events/ia-east-walkout?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,Michigan,Warren,Warren Woods Tower High School,-82.9760966,42.499587,https://actionnetwork.org/events/students-for-safety?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/285611875/warren-woods-tower-high-school/
March 14,Michigan,West Bloomfield,West Bloomfield High School,-83.3597731,42.5661552,https://actionnetwork.org/events/wbhs-walk-out?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/234580530/west-bloomfield-high-school/
March 14,Michigan,West Branch Michigan,Ogemaw Heights High School,-84.1273192,44.3066767,https://actionnetwork.org/events/ogemaw-heights-high-school-walkout?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,Michigan,Whitehall,Whitehall High School,-86.3188605,43.384858,https://actionnetwork.org/events/whitehall-high-school-walk-out?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,Wyoming,Evanston,Uinta Meadows Elementary School,-110.9632659,41.2563717,https://actionnetwork.org/events/ume-enough-national-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1004129055/uinta-meadows-elementary/
March 14,Wyoming,Lander,Lander Valley High School,-108.7506295,42.8415246,https://actionnetwork.org/events/lvhs-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/783903215/lander-valley-high-school/
March 14,Wyoming,Evanston,Uinta Meadows Elementary School,-110.9632659,41.2563717,https://actionnetwork.org/events/ume-enough-national-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1004129055/uinta-meadows-elementary/
March 14,Wyoming,Lander,Lander Valley High School,-108.7506295,42.8415246,https://actionnetwork.org/events/lvhs-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/783903215/lander-valley-high-school/
